,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,RespectfulResponse,CourteousExchange,ActiveListening,Contract,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Churn
1751,-0.37192149027018034,-0.9723379092716081,-1.5498423887423185,-0.6390415273227132,-0.07547678017795163,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,-1.1801921359203424,2.7371451092618004,-1.0258930390926673,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,1.453943336936338,-0.4954056262379492,-1.4540408110282002,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
1735,-0.661209644959915,-0.5065919164222484,0.6242968293422596,0.13278799734824098,-0.3087833327330009,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,-1.21476924618914,-0.003593171996471495,-1.1399735802676878,1.4543067198989672,2.4114894673829887,0.4990633655784165,0.4898783058016274,1.4706742426431563,0.48638937610826977,1.4492680783271112,0.4903839162092966,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
641,-0.5465337417236249,-0.5065919164222484,1.4456383117297669,-1.110311518859368,0.11684822839568039,-1.3272756113296431,-1.0058516991026796,0.9466579047036832,-1.1453545854957685,-0.00429390177009909,-1.0939489722013311,-0.47294840851206826,-1.4547808719219755,0.4990633655784165,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
1344,1.522967890879561,-0.9723379092716081,0.7692394438812314,0.7385073072224798,-1.2317680542209986,-0.6662817809861953,2.0293073205191656,0.9466579047036832,-0.9415890448879478,0.17053109726007573,-1.1158997740143017,1.4543067198989672,0.4783542977305066,0.4990633655784165,0.4898783058016274,-1.45681744863776,1.453943336936338,1.4492680783271112,0.4903839162092966,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
6383,0.3120457851651178,-0.9723379092716081,0.7692394438812314,2.2248438175064855,0.8679114038865242,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0.5572871401077284,-0.993841992076267,0.5665601799619329,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,-1.45681744863776,1.453943336936338,1.4492680783271112,-0.4818284474094517,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1441,-0.3096292624699237,-0.9723379092716081,-0.9217577257401072,0.34016387254296665,-1.164614465773314,-0.9967786961579193,0.005867974104602262,0.9466579047036832,-1.24711865412016,-0.23645405937937478,-1.3202287061989497,-1.436575972717586,-2.4213484567482166,-1.446602777027496,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1570,-0.5692610506429622,0.4249000692764709,-1.115014545125403,-0.6556771600347492,-1.351358267217533,0.986202794872424,-1.0058516991026796,-0.6258635316811727,-1.0070640978151753,-0.8193965142531648,-1.0964295117204041,-2.4002035369231036,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1766,-0.19994228070373218,-0.04084592357288879,0.8175536487275554,-0.5243904205188649,0.450460641604413,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,-0.6590361298830832,-0.0037833867120241173,-0.7365937222056758,-0.47294840851206826,-0.48821328709573447,1.4718964368813727,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
4853,-0.1253856209561503,-0.5065919164222484,-0.6801867015084874,-0.704612020881075,-0.33728624854323225,1.316699710044148,1.0175876473118841,0.9466579047036832,-1.0542750447528888,1.630326968720695,-0.9979231675995142,0.49067915569344955,-0.48821328709573447,0.4990633655784165,0.4898783058016274,0.4948436788828508,0.48638937610826977,2.4216049306096417,1.462596279828045,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
7358,-0.6689008988929833,-0.04084592357288879,-1.3082713645106987,1.6817760522915943,1.3387013979059537,0.6557058797007002,0.005867974104602262,0.9466579047036832,0.10622908567802526,-1.4012200604053366,-0.05265544012703968,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
4831,-0.3927086630622571,-0.9723379092716081,-0.003787833659951896,-0.008833686617160703,-1.3704327246659411,1.316699710044148,-1.0058516991026796,0.9466579047036832,-0.6274389586682053,-0.29429523847197475,-0.7794423899089947,1.4543067198989672,0.4783542977305066,-0.4737697057245398,-1.45988609539888,1.4706742426431563,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
8231,-0.6475594014931179,-0.9723379092716081,-0.19704465304524774,1.1120848914206936,1.6586178853017024,-0.6662817809861953,1.0175876473118841,0.9466579047036832,0.6559394964309928,1.2227765707031957,0.8699278392412587,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,-1.4540408110282002,2,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7291,-0.3223094378730906,0.4249000692764709,-1.4532139790496708,-1.1911335292807979,0.5389857875483265,0.3252089645289763,1.0175876473118841,-0.6258635316811727,1.0376515104990274,0.9325524163717391,1.1774240499178197,1.4543067198989672,1.4449218825567476,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6578,-0.5752893307526644,-0.5065919164222484,-0.6801867015084874,0.2731546503145405,0.22801122186681028,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,1.1525531754078813,-0.0037823154734204236,1.0919946560553826,0.49067915569344955,0.4783542977305066,1.4718964368813727,-2.4347682959991337,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-2.4262531746469485,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8419,-0.6630111999352283,-0.04084592357288879,-1.6464707984349665,-0.9421206974303453,-1.0350861297439193,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0.7979501938009473,-2.157520103724528,0.6436786614126266,-0.47294840851206826,-1.4547808719219755,0.4990633655784165,1.4647605064018812,-2.4326480123980656,1.453943336936338,0.47693122604458105,0.4903839162092966,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
6112,-0.4302641552399424,-0.5065919164222484,-0.8251293160474592,-0.8326411410814025,1.8851566498131607,0.6557058797007002,0.005867974104602262,-0.6258635316811727,1.1210276409297784,-0.7022089261029201,1.2065333326431986,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
389,-0.5712704773461963,-0.5065919164222484,1.4939525165760907,-0.07206469458606815,0.5725983671009228,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-0.6907946456209959,-0.4689327241709012,-0.8291796230978312,1.4543067198989672,1.4449218825567476,1.4718964368813727,0.4898783058016274,0.4948436788828508,0.48638937610826977,0.47693122604458105,-1.4540408110282002,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7145,2.857227221826993,2.2878840406739096,-1.5981565935886426,0.30203844935802593,0.33723640916459974,0.3252089645289763,1.0175876473118841,-0.6258635316811727,1.0702563990408842,-0.5857117279449975,1.0645830360024715,-0.47294840851206826,0.4783542977305066,1.4718964368813727,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9494,0.10937085044236962,2.7536300335232693,-0.3903014724305436,-0.9364874203970754,-0.34107774432307725,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,1.4109113577938142,-1.2841197083379106,1.3667704179553533,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-1.45681744863776,0.48638937610826977,0.47693122604458105,1.462596279828045,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
5270,0.6285651362124728,-0.5065919164222484,-1.211642954818051,-0.39217703618787625,0.954968286957033,0.6557058797007002,1.0175876473118841,-0.6258635316811727,1.3513490909532835,-0.4696430252285757,1.5094638560533449,0.49067915569344955,-1.4547808719219755,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,1.462596279828045,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
7305,0.18482828767760817,0.4249000692764709,1.6872093359613867,-0.6915170011939157,-0.47018450990807353,0.6557058797007002,0.005867974104602262,0.9466579047036832,0.8827933229749725,-1.8669750435678607,0.7899302645715252,-1.436575972717586,0.4783542977305066,-0.4737697057245398,1.4647605064018812,-0.48098688487745467,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1238,0.9479946914507187,-0.04084592357288879,0.8175536487275554,-1.1957437024902726,0.04946344876311141,0.6557058797007002,1.0175876473118841,-0.6258635316811727,-0.9719637573138683,1.0446708568734422,-0.9652916169931013,-0.47294840851206826,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
150,-0.33083217871784204,-0.04084592357288879,-1.3082713645106987,0.7302206981928027,0.30355073839095553,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,-1.09539149982662,0.054717349331346275,-0.9500803135556313,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,1.4492680783271112,-0.4818284474094517,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
4357,-0.5382881631827678,0.4249000692764709,-0.14873044819892378,-0.6349459203691574,0.9261733500275858,1.9776935403875957,2.0293073205191656,-0.6258635316811727,-0.4150943888361872,-1.0512766826943347,-0.5927243107635036,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
5102,-0.45687173641380063,-0.5065919164222484,0.5276684196496116,-1.0078316239572416,0.8469158657916254,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,1.0247896491275401,1.4557756245781879,1.2533022010191575,1.4543067198989672,0.4783542977305066,1.4718964368813727,1.4647605064018812,-0.48098688487745467,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
8604,-0.05339271251959121,-0.5065919164222484,-0.6318724966621634,1.526216396199116,-0.4266150719636064,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1.2326367842972707,-0.2948192138759836,1.1411069015958468,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,1.462596279828045,2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
4726,-0.4768274222941943,-0.9723379092716081,-0.8734435208937832,0.8606339871998456,0.0707127042256122,-1.3272756113296431,-1.0058516991026796,2.519179341088539,-0.8406401286944784,0.5791601161125732,-0.8729030773699238,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,-1.4677424785204796,-0.4818284474094517,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
9766,-0.6695938046527192,-0.04084592357288879,0.5759826244959356,-1.073387577738558,0.4936007463335852,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0.5185215375859975,0.7534739247385972,0.44455525148581126,2.417934284104485,0.4783542977305066,0.4990633655784165,1.4647605064018812,-0.48098688487745467,1.453943336936338,-0.4954056262379492,0.4903839162092966,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
4335,-0.6243470585419655,2.7536300335232693,-0.970071930586431,-0.03295446747784178,-0.9434756209255876,1.316699710044148,-1.0058516991026796,-0.6258635316811727,-0.806889324660969,-0.23617355787976213,-0.5824152930054441,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-1.4540408110282002,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
6546,-0.6601009957443374,2.2878840406739096,-1.4532139790496708,0.16627345851219927,-0.373185661567467,0.3252089645289763,2.0293073205191656,-0.6258635316811727,1.0181070330425575,0.9325524163717391,1.2359306540616442,-0.47294840851206826,1.4449218825567476,0.4990633655784165,1.4647605064018812,0.4948436788828508,1.453943336936338,1.4492680783271112,-0.4818284474094517,2,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
249,-0.34656113946384676,-0.04084592357288879,-1.2599571596643748,-0.5199135877037564,-0.22579807121819487,-1.9882694416730908,-1.0058516991026796,-0.6258635316811727,-1.2208890243235715,-0.5864506729914243,-1.296899628590673,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,-2.4326480123980656,0.48638937610826977,0.47693122604458105,1.462596279828045,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7792,2.1920376924805374,0.8906460621258305,0.18946898572534393,-0.4466891427315412,1.255603020577409,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,0.43058178925499235,-1.2844666964943432,0.5172530127622134,-0.47294840851206826,0.4783542977305066,0.4990633655784165,1.4647605064018812,-1.45681744863776,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
3256,-0.5145214956238268,-0.9723379092716081,-1.5015281838959946,-1.2870230042656252,-1.4092190241782248,0.986202794872424,0.005867974104602262,-0.6258635316811727,-1.003643165853656,-0.41133271349091965,-0.8331330909677748,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,1.462596279828045,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
5723,2.490125750318918,0.4249000692764709,-0.7768151112011352,0.9898993430777296,-0.5745751452440934,1.6471966252158718,-1.0058516991026796,-0.6258635316811727,1.003436667419888,-0.3529269217907562,0.8317451582944791,1.4543067198989672,1.4449218825567476,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
9932,-0.4614449144280575,-0.5065919164222484,0.4793542148032877,0.8191051923001874,1.9193953722281614,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0.8025285611085196,1.9214477031878996,1.0438494574396942,-0.47294840851206826,0.4783542977305066,-1.446602777027496,0.4898783058016274,1.4706742426431563,-2.4162725063759347,-1.4677424785204796,-1.4540408110282002,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1272,-0.6189423936160255,-0.04084592357288879,-1.6947850032812906,-0.025328531731953666,-0.7408392785078323,-0.9967786961579193,0.005867974104602262,0.9466579047036832,-0.7114737238827552,-1.3419069528955916,-0.7840506406083,1.4543067198989672,1.4449218825567476,-0.4737697057245398,0.4898783058016274,0.4948436788828508,0.48638937610826977,-0.4954056262379492,2.4348086434467935,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3480,2.737978140576446,-0.04084592357288879,-0.7285009063548112,0.7879726926166034,0.3913449486018686,-0.3357848658144715,0.005867974104602262,0.9466579047036832,-0.6217180795783619,-0.5860307707465495,-0.7850743852345679,-1.436575972717586,-0.48821328709573447,0.4990633655784165,-1.45988609539888,1.4706742426431563,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
7361,-0.5876230532759633,0.4249000692764709,0.5759826244959356,1.503076518345928,-0.981451737301719,1.316699710044148,0.005867974104602262,-0.6258635316811727,1.092930398178352,-1.2841197083379106,0.9887061914263183,1.4543067198989672,1.4449218825567476,1.4718964368813727,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,1.4492680783271112,0.4903839162092966,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4946,-0.6089645506758288,-0.9723379092716081,0.044526371186372066,1.1774894187435139,1.2544604976977247,2.3081904555593193,-1.0058516991026796,-0.6258635316811727,-1.1853220916542282,-0.7608965001314624,-1.1767736770894417,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
5679,-0.5189560924861365,-0.9723379092716081,0.9141820584202033,-0.7228488022116324,-1.8750182094302819,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0.7636256756417491,-0.0042946469795620106,0.8406012042675084,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2706,-0.6707024538682966,-0.9723379092716081,0.9624962632665273,2.4523913282649143,-0.3604384665916046,0.3252089645289763,0.005867974104602262,0.9466579047036832,-1.2532616436616213,-0.29480524119854357,-1.2697770713086076,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5787,-0.6230305375984673,-0.04084592357288879,-1.5015281838959946,0.2361792880310096,0.11019023008010491,1.316699710044148,2.0293073205191656,0.9466579047036832,0.3591802866170426,-1.2257558346700677,0.2924901732209813,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,-1.45681744863776,0.48638937610826977,-0.4954056262379492,1.462596279828045,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3776,-0.5718940925299586,0.4249000692764709,-1.211642954818051,0.005223440755945112,-0.24862277668220278,-2.3187663568448147,1.0175876473118841,0.9466579047036832,-0.8327113767860652,0.055424576399983064,-0.7891166606645355,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
7458,0.1471342143479757,-0.04084592357288879,-1.115014545125403,-1.0570352933645506,0.6491922003780791,-0.3357848658144715,0.005867974104602262,0.9466579047036832,1.0188675729942778,-1.8658884350189253,0.8475195411374099,1.4543067198989672,1.4449218825567476,1.4718964368813727,0.4898783058016274,0.4948436788828508,0.48638937610826977,1.4492680783271112,0.4903839162092966,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
8562,-0.17319611837792678,-0.9723379092716081,0.8175536487275554,-0.5538774429953749,-0.2220335809828276,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,1.0682516142153895,-1.3420108397523594,0.8889603243016876,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4573,-0.5249843725958387,1.82213804782455,-1.5981565935886426,-0.584163798580666,1.8197707374811283,0.986202794872424,0.005867974104602262,-0.6258635316811727,-0.981449165376916,-0.06241399879220118,-0.9593052654950688,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,-0.48098688487745467,-1.4487185455478664,0.47693122604458105,0.4903839162092966,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2340,-0.6719496842358212,-0.04084592357288879,0.4793542148032877,-0.07296509687674943,1.1956340108396433,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,-0.8050025350940204,-0.29552017652756857,-0.9166770733446344,0.49067915569344955,0.4783542977305066,-1.446602777027496,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,1.4492680783271112,-0.4818284474094517,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
